Symbol,Yahoo_Symbol,Company_Name,Sector,Industry,Last_Updated,Market_Cap,Last_Close,Avg_Volume,ADV,History_Days,Missing_Close,Exchange,Country,Currency,Asset_Class,Metadata_Source,Market_Cap_Category,Liquidity_Category
GANDHITUBE,GANDHITUBE.NS,Gandhi Special Tubes Limited,Industrials,Metal Fabrication,2026-06-20,10327985096.679688,844.6500244140625,17121.21261115602,14461432.650011288,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
CENTRUM,CENTRUM.NS,Centrum Capital Limited,Financial Services,Financial Conglomerates,2026-06-20,10320537255.0,21.8700008392334,831793.4608555286,18191323.686979264,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
DAMCAPITAL,DAMCAPITAL.NS,DAM CAPITAL ADVISORS LTD,Financial Services,Capital Markets,2026-06-20,10265727477.996826,147.52999877929688,1298701.311294766,191597402.86998805,363,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Highly Liquid
CREST,CREST.NS,Crest Ventures Limited,Financial Services,Financial Conglomerates,2026-06-20,10260839325.0,362.2999877929688,41831.76071139854,15155646.395098085,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
MICEL,MICEL.NS,MIC Electronics Limited,Technology,Electronic Components,2026-06-20,10221300222.824554,41.75,986122.9047619049,41170631.27380952,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
AFSL,AFSL.NS,Abans Financial Services Limited,Financial Services,Capital Markets,2026-06-20,10218791559.0,201.22000122070312,211413.18479532163,42540561.30258735,855,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
UNIECOM,UNIECOM.NS,UNICOMMERCE ESOLUTIONS L,Technology,Software - Application,2026-06-20,10206276457.564598,90.91999816894533,1035691.2105263158,94165042.9646454,456,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
STEL,STEL.NS,STEL Holdings Limited,Financial Services,Asset Management,2026-06-20,10187383560.0,554.4000244140625,30816.18321226796,17084492.72522958,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
GAYAPROJ,GAYAPROJ.NS,Gayatri Projects Limited,Industrials,Engineering & Construction,2026-06-20,10158861730.344772,21.75,822182.6828087167,17882473.35108959,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
TNPL,TNPL.NS,Tamil Nadu Newsprint and Papers Limited,Basic Materials,Paper & Paper Products,2026-06-20,9964941892.300417,144.39999389648438,325573.29806138936,47012782.25292292,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
BHAGYANGR,BHAGYANGR.NS,Bhagyanagar India Limited,Basic Materials,Copper,2026-06-20,9918450000.0,307.8999938964844,132397.34705407586,40765142.34986068,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
MODISONLTD,MODISONLTD.NS,Modison Limited,Industrials,Electrical Equipment & Parts,2026-06-20,9895627896.118164,304.95001220703125,101604.43618739904,30984274.055635866,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
MUNJALAU,MUNJALAU.NS,Munjal Auto Industries Limited,Consumer Cyclical,Auto Parts,2026-06-20,9880999755.859377,99.25,360177.08966074314,35747576.14882876,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
RSWM,RSWM.NS,RSWM Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,9821171872.102722,209.0,132680.14781906302,27730150.89418417,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
SWELECTES,SWELECTES.NS,Swelect Energy Systems Limited,Technology,Solar,2026-06-20,9820455660.497314,633.0999755859375,54795.30638641876,34690907.13546568,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
MACPOWER,MACPOWER.NS,Macpower CNC Machines Limited,Industrials,Specialty Industrial Machinery,2026-06-20,9765060331.757812,985.0499877929688,29833.849757673663,29387833.33961371,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
BAJAJHCARE,BAJAJHCARE.NS,Bajaj HealthCare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,9684747980.621157,299.54998779296875,214124.66785079928,64141041.64088041,1126,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
THEMISMED,THEMISMED.NS,Themis Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,9678472712.141691,104.33999633789062,147008.46004842615,15338862.183091724,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
PRIMESECU,PRIMESECU.NS,Prime Securities Limited,Financial Services,Capital Markets,2026-06-20,9653117543.75,284.95001220703125,72306.18674211802,20603648.79481041,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
CONTROLPR,CONTROLPR.NS,Control Print Limited,Industrials,Business Equipment & Supplies,2026-06-20,9638111760.716309,607.0499877929688,41615.57396928052,25262733.670049123,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
BIRLANU,BIRLANU.NS,BirlaNu Limited,Industrials,Building Products & Equipment,2026-06-20,9572417374.70398,1355.199951171875,15834.647534357317,21459113.565384887,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
RAJOOENG,RAJOOENG.NS,Rajoo Engineers Limited,Industrials,Specialty Industrial Machinery,2026-06-20,9535900196.564198,53.59999847412109,898757.15,48173381.86860543,260,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
MASTERTR,MASTERTR.NS,Master Trust Limited,Financial Services,Capital Markets,2026-06-20,9521438587.70752,77.61000061035156,565829.784,43914049.88159509,375,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
INDOAMIN,INDOAMIN.NS,Indo Amines Limited,Basic Materials,Chemicals,2026-06-20,9456707228.19214,130.5500030517578,269392.963689892,35169252.23183749,1019,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
NAHARSPING,NAHARSPING.NS,Nahar Spinning Mills Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,9450912210.89972,263.0,57421.21809369952,15101780.358642971,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
MENONBE,MENONBE.NS,Menon Bearings Limited,Consumer Cyclical,Auto Parts,2026-06-20,9431532171.020508,167.5800018310547,128755.44911147012,21576838.39785843,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
WCIL,WCIL.NS,WESTERN CARRIERS (IND) L,Industrials,Integrated Freight & Logistics,2026-06-20,9428818440.49688,93.1999969482422,446368.4988290398,41601542.72865795,427,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
HIMATSEIDE,HIMATSEIDE.NS,Himatsingka Seide Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,9411810139.782494,75.70999908447266,688539.8111380145,52129348.47088206,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
DHARMAJ,DHARMAJ.NS,Dharmaj Crop Guard Limited,Basic Materials,Agricultural Inputs,2026-06-20,9385509511.764648,278.0,152462.2283737024,42384499.48788927,867,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
YUKEN,YUKEN.NS,Yuken India Limited,Industrials,Specialty Industrial Machinery,2026-06-20,9256137931.640623,678.4500122070312,15450.680779000846,10482514.563120067,1181,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
AMBIKCO,AMBIKCO.NS,Ambika Cotton Mills Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,9190915139.770508,1609.9000244140625,21706.42730210016,34945177.84359312,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
LIKHITHA,LIKHITHA.NS,Likhitha Infrastructure Limited,Energy,Oil & Gas Equipment & Services,2026-06-20,9136353721.614532,232.6499938964844,206721.86602098463,48093840.86805194,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
WANBURY,WANBURY.NS,Wanbury Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,9113942181.553162,274.3999938964844,72831.08481421648,19984849.228495337,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
QUICKHEAL,QUICKHEAL.NS,Quick Heal Technologies Limited,Technology,Software - Application,2026-06-20,9113700288.0,170.5,335472.5189669088,57198064.48385795,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
AVADHSUGAR,AVADHSUGAR.NS,Avadh Sugar & Energy Limited,Consumer Defensive,Confectioners,2026-06-20,9108381100.0,452.1000061035156,128285.97980613892,57998092.25335089,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
ESTER,ESTER.NS,Ester Industries Limited,Basic Materials,Specialty Chemicals,2026-06-20,9072625480.781754,87.98999786376953,263446.09846650524,23180621.641286213,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
BHAGERIA,BHAGERIA.NS,Bhageria Industries Limited,Basic Materials,Specialty Chemicals,2026-06-20,9064459850.753174,208.72999572753903,100298.9450726979,20935398.37650091,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
NDTV,NDTV.NS,New Delhi Television Limited,Communication Services,Broadcasting,2026-06-20,9056439654.844915,80.69000244140625,473885.5407586764,38237825.44076472,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
DHAMPURSUG,DHAMPURSUG.NS,Dhampur Sugar Mills Limited,Consumer Defensive,Confectioners,2026-06-20,9051783853.593796,141.02000427246094,490899.2905569007,69226620.05168219,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
SURAJEST,SURAJEST.NS,SURAJ ESTATE DEVELOPERS L,Real Estate,Real Estate - Development,2026-06-20,9041162674.136414,188.9900054931641,238362.19672131148,45048072.86772331,610,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
ZUARI,ZUARI.NS,Zuari Agro Chemicals Limited,Basic Materials,Agricultural Inputs,2026-06-20,9015974540.858644,216.0500030517578,358601.42372881353,77475838.69097486,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
CIFL,CIFL.NS,Capital India Finance Limited,Financial Services,Credit Services,2026-06-20,9009937510.022736,23.31999969482422,467461.9685314685,10901212.963495774,286,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
GRPLTD,GRPLTD.NS,GRP Limited,Consumer Cyclical,Auto Parts,2026-06-20,8997331084.0,1675.0,8017.085691188359,13428618.532740502,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
ORICONENT,ORICONENT.NS,Oricon Enterprises Limited,Consumer Cyclical,Packaging & Containers,2026-06-20,8967494425.699554,56.25,412358.35137318255,23195157.26474152,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
UTTAMSUGAR,UTTAMSUGAR.NS,Uttam Sugar Mills Limited,Consumer Defensive,Confectioners,2026-06-20,8800752361.70105,231.1199951171875,190321.98547215495,43987216.35301789,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
EIMCOELECO,EIMCOELECO.NS,Eimco Elecon (India) Limited,Industrials,Farm & Heavy Construction Machinery,2026-06-20,8796787125.0,1535.199951171875,22896.456750202105,35150639.28491922,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
MAMATA,MAMATA.NS,MAMATA MACHINERY LIMITED,Industrials,Specialty Industrial Machinery,2026-06-20,8796058410.388184,359.6000061035156,585956.3085399449,210709892.1273577,363,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Highly Liquid
GHCLTEXTIL,GHCLTEXTIL.NS,GHCL Textiles Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,8715511996.650467,91.5,423754.5822102426,38773544.2722372,742,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
KOPRAN,KOPRAN.NS,Kopran Limited,Healthcare,Drug Manufacturers - General,2026-06-20,8681268598.766861,181.5,381893.9297820823,69313748.25544794,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
ARROWGREEN,ARROWGREEN.NS,Arrow Greentech Limited,Consumer Cyclical,Packaging & Containers,2026-06-20,8631054748.72107,578.4000244140625,58752.85218093699,33982651.13584976,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
ROHLTD,ROHLTD.NS,Royal Orchid Hotels Limited,Consumer Cyclical,Lodging,2026-06-20,8611517510.0,313.0,132582.3961196443,41498289.98544867,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
BORANA,BORANA.NS,BORANA WEAVES LIMITED,Consumer Cyclical,Textile Manufacturing,2026-06-20,8606430285.0,321.79998779296875,149018.72307692308,47954223.26707764,260,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
IFBAGRO,IFBAGRO.NS,IFB Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,2026-06-20,8568096546.044617,923.7000122070312,21989.03551251009,20311272.371326413,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
SRHHYPOLTD,SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,Basic Materials,Chemicals,2026-06-20,8525766800.231506,495.1000061035156,44461.82067851373,22013047.689305566,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
BODALCHEM,BODALCHEM.NS,Bodal Chemicals Limited,Basic Materials,Specialty Chemicals,2026-06-20,8501224387.5,67.5,609710.330371567,41155447.300080776,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
SGIL,SGIL.NS,Synergy Green Industries Limited,Industrials,Metal Fabrication,2026-06-20,8499975629.272461,547.4000244140625,33487.65145228216,18331141.22254887,1205,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
TVSELECT,TVSELECT.NS,TVS Electronics Limited,Technology,Computer Hardware,2026-06-20,8497259347.5,456.7999877929688,181044.93780290792,82701325.37834713,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
TEMBO,TEMBO.NS,Tembo Global Industries Limited,Industrials,Metal Fabrication,2026-06-20,8490689985.507935,547.0,94499.81260096932,51691397.49273021,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
MAXIND,MAXIND.NS,Max India Limited,Healthcare,Medical Care Facilities,2026-06-20,8383285303.531616,159.0,140453.8852061439,22332167.74777688,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
KOKUYOCMLN,KOKUYOCMLN.NS,Kokuyo Camlin Limited,Industrials,Business Equipment & Supplies,2026-06-20,8351295101.8320465,83.4000015258789,203486.33764135704,16970760.869784687,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
NCLIND,NCLIND.NS,NCL Industries Limited,Basic Materials,Building Materials,2026-06-20,8348163611.968384,184.0500030517578,183484.5363489499,33770329.4749746,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
GICHSGFIN,GICHSGFIN.NS,GIC Housing Finance Limited,Financial Services,Mortgage Finance,2026-06-20,8321066948.396576,156.02999877929688,357967.87237479805,55853726.68966724,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
SUDARCOLOR,SUDARCOLOR.NS,Sudarshan Colorants India Limited,Basic Materials,Specialty Chemicals,2026-06-20,8304830638.63977,360.0,58651.3901453958,21114500.452342488,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
VIVIANA,VIVIANA.NS,VIVIANA POWER TECH LTD,Industrials,Engineering & Construction,2026-06-20,8254852800.0,820.0,20188.527687296417,16554592.703583062,921,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
DWARKESH,DWARKESH.NS,Dwarikesh Sugar Industries Limited,Consumer Defensive,Confectioners,2026-06-20,8234797072.327156,44.790000915527344,1893558.078352181,84812468.06299838,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
DVL,DVL.NS,Dhunseri Ventures Limited,Financial Services,Capital Markets,2026-06-20,8213304813.0,237.83999633789065,66596.8051738076,15839383.898653615,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
SALSTEEL,SALSTEEL.NS,S.A.L. Steel Limited,Basic Materials,Steel,2026-06-20,8208272000.448227,56.09999847412109,225385.76232821343,12644140.922701392,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
KABRAEXTRU,KABRAEXTRU.NS,Kabra Extrusiontechnik Limited,Industrials,Specialty Industrial Machinery,2026-06-20,8199381293.4713745,236.9600067138672,131272.18820678513,31106258.59882384,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
PROSTARM,PROSTARM.NS,PROSTARM INFO SYSTEMS LTD,Industrials,Electrical Equipment & Parts,2026-06-20,8195343026.729004,139.67999267578125,1478671.37890625,206540807.3755124,256,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Highly Liquid
SARLAPOLY,SARLAPOLY.NS,Sarla Performance Fibers Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,8155737857.10144,98.12999725341795,360065.4366424536,35333220.30877471,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
TNPETRO,TNPETRO.NS,Tamilnadu Petroproducts Limited,Basic Materials,Specialty Chemicals,2026-06-20,8124424376.771149,90.56999969482422,428292.1824051655,38790422.82973144,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
SUYOG,SUYOG.NS,Suyog Telematics Limited,Communication Services,Telecom Services,2026-06-20,8090085647.03125,694.0,33745.39555555556,23419304.51555556,450,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
KRYSTAL,KRYSTAL.NS,KRYSTAL INTEGRATED SER L,Industrials,Specialty Business Services,2026-06-20,8072295268.0,576.75,138805.3387978142,80055979.15163934,549,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
DECCANCE,DECCANCE.NS,Deccan Cements Limited,Basic Materials,Building Materials,2026-06-20,8052211033.02002,575.7999877929688,36567.46240905416,21055544.40875323,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
MATRIMONY,MATRIMONY.NS,Matrimony.com Limited,Communication Services,Internet Content & Information,2026-06-20,8051079123.5,393.4500122070313,35423.442649434575,13937353.942835106,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
VASCONEQ,VASCONEQ.NS,Vascon Engineers Limited,Industrials,Engineering & Construction,2026-06-20,8049158025.035908,34.70000076293945,1831667.7465698144,63558872.20342415,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
PVP,PVP.NS,PVP Ventures Limited,Industrials,Conglomerates,2026-06-20,8023037272.539431,31.170000076293945,520307.4693053312,16217983.857943485,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
KAMDHENU,KAMDHENU.NS,Kamdhenu Limited,Basic Materials,Steel,2026-06-20,8019571565.059662,28.479999542236328,2179602.3656174336,62075074.37504172,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
STANLEY,STANLEY.NS,STANLEY LIFESTYLES LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-06-20,8009589592.764114,141.2100067138672,256100.88271604935,36164007.36776064,486,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
SIGACHI,SIGACHI.NS,Sigachi Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,7902147789.137363,20.700000762939453,3560241.5574204945,73697002.95485298,1132,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
BAJAJINDEF,BAJAJINDEF.NS,INDEF MANUFACTURING LTD,Industrials,Farm & Heavy Construction Machinery,2026-06-20,7870399902.34375,247.9499969482422,73122.89096573209,18130820.59179992,321,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
GANESHBE,GANESHBE.NS,Ganesh Benzoplast Limited,Basic Materials,Specialty Chemicals,2026-06-20,7841807651.499428,108.98999786376952,253447.63737201365,27623257.455753203,1172,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Liquid
OMINFRAL,OMINFRAL.NS,Om Infra Limited,Industrials,Engineering & Construction,2026-06-20,7831425718.49041,82.55999755859375,212232.8045234249,17521939.823307462,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Mid Cap,Less Liquid
