Symbol,Yahoo_Symbol,PE,PB,ROE,ROCE,Debt_To_Equity,Revenue_Growth,EPS_Growth,Profit_Growth,Operating_Margin,Net_Margin,Market_Cap,Factor_Date
DBOL,DBOL.NS,31.06842,0.7590428,0.02471,0.09990076066875334,103.294,0.162,0.034,0.7140912185159973,0.14866,0.01194,7767001088.0,2026-06-19
PDMJEPAPER,PDMJEPAPER.NS,8.375254,1.16944,0.14946,0.1581096957902284,6.351,0.055,0.045,-0.02266081871345029,0.14495,0.11585,7840971264.0,2026-06-19
SUPREMEPWR,SUPREMEPWR.NS,36.385258,7.135362,,,,,,0.3284102271104128,,,7647287808.0,2026-06-19
NRAIL,NRAIL.NS,17.640186,0.9458091,0.054970004,0.11327255709365122,100.63,0.3,,1.4757294204294373,0.064720005,0.02037,7709652480.0,2026-06-19
BLAL,BLAL.NS,,685.4307,0.00959,-0.15780337941628264,1062.5,,,1.0028553892135672,0.80234003,0.01089,7621359616.0,2026-06-19
VALIANTORG,VALIANTORG.NS,24.99578,1.1235529,0.04476,0.10013968819275357,33.698,0.069,2.691,9.895589101225845,0.07454,0.04499,8299408896.0,2026-06-19
STERTOOLS,STERTOOLS.NS,30.836454,1.6964052,0.05717,0.128758833878802,27.877,0.111,-0.818,-0.49688041980954867,-0.00972,0.03543,8977073152.0,2026-06-19
ATMASTCO,ATMASTCO.NS,47.8125,5.7043786,,,,,,0.17975479639780736,,,7568815104.0,2026-06-19
JITFINFRA,JITFINFRA.NS,,-1.50589,,0.16772017627959523,,0.141,,-1.9187814255008036,0.14483,-0.01714,7738100224.0,2026-06-19
ARIHANTCAP,ARIHANTCAP.NS,24.560976,1.5930662,0.076230004,,55.35,0.035,-0.929,-0.4640374905455958,0.048720002,0.17075,7726577664.0,2026-06-19
ECOSMOBLTY,ECOSMOBLTY.NS,14.129301,3.0602796,0.23653999,0.33727355392376884,2.935,0.167,-0.126,-0.04193220959448891,0.0784,0.07124,8129999872.0,2026-06-19
HERANBA,HERANBA.NS,,0.9857431,-0.095769994,0.08018714967341456,74.833,-0.046,,-25.892508143322477,-0.15258999,-0.047909997,7508527104.0,2026-06-19
SCODATUBES,SCODATUBES.NS,20.722713,2.2300527,0.14368,0.1740730593607306,47.967,-0.001,-0.325,0.22374846413156485,0.10596,0.074889995,8417200640.0,2026-06-19
MAANALU,MAANALU.NS,54.05532,2.7103202,0.0575,0.06930214909103453,19.942,0.035,-0.602,-0.15989684074790458,-0.0011,0.01611,7619877376.0,2026-06-19
FAIRCHEMOR,FAIRCHEMOR.NS,140.68605,2.6926877,0.019609999,0.07539436595647914,31.852,-0.032,5.196,-0.7478645508616885,0.04543,0.01205,7619891200.0,2026-06-19
SOUTHWEST,SOUTHWEST.NS,22.370611,3.9810202,0.17653999,0.25761514846504485,39.376,0.036,0.202,1.010708371889154,0.2209,0.13590999,7220354560.0,2026-06-19
BIRLAMONEY,BIRLAMONEY.NS,14.107245,2.7521014,0.21804,,734.586,0.429,1.006,-0.2118173681912043,0.27535,0.17396,8250908160.0,2026-06-19
ZUARIIND,ZUARIIND.NS,7.415172,0.22111353,0.024500001,0.013966697109967764,72.104,0.031,,2.158179859943016,0.12231,0.10333,8005181952.0,2026-06-19
COFFEEDAY,COFFEEDAY.NS,3.5993757,0.30949143,0.06887,0.03798340813810111,208.431,-0.143,,4.4981912144702845,0.03173,0.18200001,7307196928.0,2026-06-19
PROZONER,PROZONER.NS,68.98572,1.5345749,0.02822,0.06658594330168847,134.619,-0.005,,1.2818284412475083,0.24074,0.05475,7369192960.0,2026-06-19
VLSFINANCE,VLSFINANCE.NS,37.462254,0.38474017,0.00949,,0.014,,,-0.5292526252910978,1.06593,0.45379,7629094912.0,2026-06-19
STCINDIA,STCINDIA.NS,1.2730079,-0.20514406,,,,,9.222,-0.5154868686156684,0.59236,0.0,8166600192.0,2026-06-19
AGARIND,AGARIND.NS,18.674099,1.1815432,0.066199996,0.13789570043763233,49.544,-0.508,-0.484,-0.6234175984233251,0.047270004,0.02637,8142272000.0,2026-06-19
MVGJL,MVGJL.NS,6.291419,0.86882555,0.14816,0.21169250797060873,58.923,0.07,0.051,0.14487702877626207,0.04764,0.0419,7234306048.0,2026-06-19
CHEMCON,CHEMCON.NS,29.783825,1.451438,0.04797,0.06164204704368599,10.998,0.374,0.611,-0.03492133599977098,0.0749,0.09833,7015144960.0,2026-06-19
RITCO,RITCO.NS,22.205883,2.1885087,0.09403,0.20766794661185767,132.237,0.134,-0.552,-0.1474677306241589,0.02854,0.024,7953236480.0,2026-06-19
XCHANGING,XCHANGING.NS,12.125468,1.9653969,0.15754,0.1511515044560134,17.954,0.011,0.106,0.1990722065348931,0.37173,0.29297,7213390336.0,2026-06-19
SJLOGISTIC,SJLOGISTIC.NS,12.924208,2.7339404,,,,,,1.3214724794579917,,,6966110208.0,2026-06-19
ATL,ATL.NS,15.769232,2.0014644,0.14028,0.14858998473170104,218.109,0.119,,0.449983601180715,0.111999996,0.05386,7179739648.0,2026-06-19
MEGATHERM,MEGATHERM.NS,29.375498,4.2066827,,,,,,0.11148295041186548,,,6956939776.0,2026-06-19
KOTHARIPET,KOTHARIPET.NS,9.915585,1.9280608,0.21371001,0.2504732365450614,0.601,-0.0,0.032,0.10137379249990124,0.14228,0.12258001,7188676608.0,2026-06-19
MUKKA,MUKKA.NS,14.068965,1.4654295,0.115880005,0.2002488704958773,147.376,-0.003,0.533,0.12051486256699455,0.075500004,0.03592,7344000000.0,2026-06-19
BIGBLOC,BIGBLOC.NS,,5.321568,-0.05742,0.06716600129411908,137.729,0.346,-0.096,-1.183184026802343,0.02558,-0.00621,6958448128.0,2026-06-19
COMSYN,COMSYN.NS,25.697453,3.62668,0.16072,0.2318377592251362,72.4,0.028,-0.252,0.5374429783828932,0.09097,0.06756,6509940224.0,2026-06-19
GEECEE,GEECEE.NS,17.728628,0.8933894,0.05198,0.05982442613577108,,1.034,5.059,-0.1000898165176853,0.86113,0.56249,7459213824.0,2026-06-19
KSOLVES,KSOLVES.NS,20.134577,23.520638,1.36942,1.2160145742590203,19.398,0.291,0.658,0.00031177065334891214,0.27325,0.21104999,6920426496.0,2026-06-19
JAYAGROGN,JAYAGROGN.NS,13.0029745,1.0756942,0.08019,0.15215823585669633,20.447,0.02,0.54,-0.08201945594732107,0.04283,0.02095,6557400064.0,2026-06-19
MCLEODRUSS,MCLEODRUSS.NS,,10.699048,-40.15999,-0.027405667365035025,,-0.212,,0.37585283266791325,-1.19141,-0.106979996,6810513920.0,2026-06-19
PVSL,PVSL.NS,,1.079004,-0.0197,0.15235208662602825,223.865,0.278,,-0.1922010895536653,0.00878,-0.00195,6787324416.0,2026-06-19
MINDTECK,MINDTECK.NS,21.32622,2.2085986,0.11188,0.12140023038525534,1.278,-0.001,0.493,0.09902370990237098,0.09191,0.07739,6705593344.0,2026-06-19
APTECHT,APTECHT.NS,26.615763,2.4980927,0.094110005,0.11919470691281091,5.06,-0.065,-0.635,0.23298635134285176,0.0089,0.046729997,6267784192.0,2026-06-19
RADHIKAJWE,RADHIKAJWE.NS,8.9653,1.6854966,0.20758,0.25581790520657105,14.612,0.234,-0.451,0.24405295576540176,0.05501,0.117019996,6714311168.0,2026-06-19
KECL,KECL.NS,82.53968,5.528974,0.06797,0.20938384791694756,76.111,0.267,,1.2466487935656836,0.03742,0.01422,6907063296.0,2026-06-19
ADSL,ADSL.NS,19.2208,1.1093975,0.05392,0.07523858812191302,20.27,0.31,,0.10619744627841794,-0.05673,0.02977,6795577344.0,2026-06-19
VISAKAIND,VISAKAIND.NS,7.8107285,0.8066354,0.10865,0.14576331929044106,36.591,0.127,1.742,29.341545204024037,0.07123,0.05088,6667855360.0,2026-06-19
MMP,MMP.NS,22.131752,1.9835858,0.09257,0.15698971977303333,53.253,0.119,0.656,-0.2023433782202158,0.07509,0.03763,6870136832.0,2026-06-19
20MICRONS,20MICRONS.NS,9.789334,1.3535058,0.14479,0.22830873593898243,32.043,0.148,0.158,0.07132997628907133,0.10186,0.07006,6542470656.0,2026-06-19
DENTA,DENTA.NS,12.625001,1.6754363,0.14036,0.1613626949892487,2.636,0.003,-0.491,0.15155526141628062,0.19059,0.24323,7685595136.0,2026-06-19
KUANTUM,KUANTUM.NS,15.987527,0.54742056,0.03437,0.0803990143867737,70.808,0.085,-0.452,-0.6357874631012329,0.101780005,0.03837,6710573568.0,2026-06-19
SAURASHCEM,SAURASHCEM.NS,44.915386,0.68491864,0.01511,0.04851882684904539,11.119,-0.066,-0.436,1.0649194414607948,0.0321,0.00865,6498896896.0,2026-06-19
OCCLLTD,OCCLLTD.NS,13.5078535,,,,,,,1.2276120971017943,0.0,0.0,6443609088.0,2026-06-19
ACCENTMIC,ACCENTMIC.NS,19.29388,2.479603,,,,,,0.09595929461681252,,,6382436864.0,2026-06-19
MAGADSUGAR,MAGADSUGAR.NS,10.136484,0.7311217,0.074099995,0.1300405385621072,78.532,-0.182,-0.321,-0.4197362902835277,0.24461001,0.051030003,6436352000.0,2026-06-19
INDOFARM,INDOFARM.NS,29.675098,1.3202746,0.0454,0.09382504285615276,26.874,0.031,-0.446,0.04869876161516639,0.11525,0.05612,7329310720.0,2026-06-19
MANBA,MANBA.NS,14.629016,1.6230496,0.1165,,379.637,-0.033,0.385,0.19982540837246213,0.41157,0.32614,6636625920.0,2026-06-19
TVTODAY,TVTODAY.NS,31.858406,0.7241761,0.022720002,0.03402592556005576,1.647,-0.143,0.466,-0.807460083187978,-0.0156,0.01774,6444210688.0,2026-06-19
SNOWMAN,SNOWMAN.NS,196.29999,1.6538185,0.00816,0.13307591412715408,77.682,0.039,0.504,-0.419642229563506,0.045679998,0.00546,6564775936.0,2026-06-19
TREL,TREL.NS,15.962501,0.49597052,0.031229999,0.03403547506452046,,0.051,-0.696,-0.29811894356830704,0.38276002,0.44107,6275063808.0,2026-06-19
FOCUS,FOCUS.NS,130.42253,4.254146,0.03539,0.10252723488384227,14.285,0.443,1.348,-0.6122158293214619,0.05608,0.027,6216777216.0,2026-06-19
PYRAMID,PYRAMID.NS,22.211586,2.2807925,0.10957,0.1531738120266655,66.496,0.138,0.572,0.08043085413495497,0.0817,0.04232,6504141824.0,2026-06-19
ZIMLAB,ZIMLAB.NS,99.07563,2.213087,0.021289999,0.07116812719505483,42.734,-0.032,-0.249,-0.5200983132213198,0.02239,0.01559,6313431552.0,2026-06-19
DMCC,DMCC.NS,22.96989,2.5290833,0.114879996,0.21968295732128465,28.623,-0.467,-0.085,0.26946678000901164,0.1596,0.04699,6278627840.0,2026-06-19
NAHARPOLY,NAHARPOLY.NS,7.92797,0.73311037,,0.01854937705328262,9.109,0.07,0.45,0.6639551695389259,0.13845,0.05886,6251496960.0,2026-06-19
PASUPTAC,PASUPTAC.NS,8.46301,1.3574892,0.1749,0.20158188810681374,24.599,0.453,1.341,0.9762577727529678,0.14536001,0.06922,5913982464.0,2026-06-19
OSWALGREEN,OSWALGREEN.NS,,0.2583145,-0.025559999,0.00019122343469025894,0.184,1.036,,-8.31573704011908,0.51776004,-0.59168,6163419648.0,2026-06-19
VINSYS,VINSYS.NS,19.78973,4.2379627,,,,,,0.3109264238572476,,,5940157440.0,2026-06-19
LINC,LINC.NS,18.300001,2.3208892,0.13284999,0.20889249015938477,10.275,-0.106,-0.137,-0.13934844207527033,0.10208999,0.060300004,5989239296.0,2026-06-19
PREMIERPOL,PREMIERPOL.NS,20.871712,4.5092745,0.24054001,0.2998107420217973,16.692,0.113,0.554,0.22615384615384615,0.12671,0.094069995,6645910016.0,2026-06-19
BIRLACABLE,BIRLACABLE.NS,40.007107,2.4063332,0.06329,0.14368445028723245,47.195,0.37,6.347,2.455636423109948,0.077309996,0.02192,6757200384.0,2026-06-19
PPL,PPL.NS,14.32283,1.3557354,0.093789995,0.13654387442730057,4.004,0.22,0.321,-0.47942238267148013,0.059380002,0.05485,6198249472.0,2026-06-19
HMVL,HMVL.NS,4.412533,0.39217508,0.09039,0.06882571649048885,5.347,0.071,-0.394,-0.3740035998971458,0.28367,0.06583,6212002816.0,2026-06-19
MUFTI,MUFTI.NS,12.411035,1.3409836,0.11175,0.23159684995846908,52.018,0.059,0.095,-0.30675788273472787,0.14005,0.08009,5884161536.0,2026-06-19
CHEMFAB,CHEMFAB.NS,,1.4541229,-0.00907,0.05873739968790955,33.498,-0.19,,0.5062893534861606,0.00758,-0.01102,5505127936.0,2026-06-19
LOKESHMACH,LOKESHMACH.NS,287.23404,2.3586142,0.01751,0.13660597139327868,74.215,0.534,18.982,-0.9612359996822623,0.110690005,0.018509999,5750128128.0,2026-06-19
ONWARDTEC,ONWARDTEC.NS,13.135245,2.2678022,0.18552999,0.24047500892000645,15.717,0.077,-0.072,0.6369152476022705,0.07981,0.081499994,5615727104.0,2026-06-19
SATIA,SATIA.NS,13.569682,0.50980103,0.03829,0.09912797924784802,28.731,-0.02,-0.836,-0.6551108166229571,-0.02945,0.028180001,5550000128.0,2026-06-19
KHAICHEM,KHAICHEM.NS,7.9689703,2.0669472,,0.3322387946224978,106.925,0.337,0.636,45.17103852476592,0.11059,0.07424,5479889920.0,2026-06-19
TERASOFT,TERASOFT.NS,20.466936,3.7938616,0.1848,0.26062636950977325,26.995,1.227,1.201,1.6341968581716215,0.14149,0.10418,5072940032.0,2026-06-19
ANNAPURNA,ANNAPURNA.NS,24.69672,1.857251,,,,,,0.6381745771875452,,,5299866624.0,2026-06-19
RBZJEWEL,RBZJEWEL.NS,9.635766,1.7611195,0.20114,0.2600516748112755,56.626,0.38,0.364,0.4123252187584572,0.104270004,0.08609,5280399872.0,2026-06-19
CEWATER,CEWATER.NS,31.352085,1.2509323,0.04125,0.06279206795108636,29.281,-0.005,-0.691,-0.6163167809216786,0.06523,0.03542,7150547968.0,2026-06-19
TIRUPATIFL,TIRUPATIFL.NS,95.6,4.5432944,0.052360002,0.09695232972632012,31.143,0.524,0.091,-0.19860223540494437,0.04162,0.03875,5653784064.0,2026-06-19
ONMOBILE,ONMOBILE.NS,,0.8952881,-0.01839,-0.03295234876752294,12.298,-0.183,,0.71951310581734,-0.4007,-0.0218,5579744256.0,2026-06-19
HTMEDIA,HTMEDIA.NS,50.08511,0.3340618,0.01903,0.060572842818063174,38.15,-0.005,,-28.83076923076923,0.12023,-0.03009,5445274112.0,2026-06-19
GLOBAL,GLOBAL.NS,20.586208,4.4390283,0.19736,0.23862538710042686,,0.465,0.937,-0.059429013276203924,0.42234,0.26150998,5469875200.0,2026-06-19
TPLPLASTEH,TPLPLASTEH.NS,18.115282,3.1286752,0.18370001,0.2673730686282872,11.202,0.237,0.17,0.23218002026033255,0.09968001,0.0688,5270662656.0,2026-06-19
NRL,NRL.NS,38.834953,4.1354356,0.12082,0.0983612271063748,22.74,0.54,0.333,-0.016349094330745707,0.036429998,0.06584,5525519360.0,2026-06-19
EVERESTIND,EVERESTIND.NS,,1.2280403,-0.18639,-0.0546167909604747,45.885,-0.277,,-27.214255986237895,-0.114429995,-0.07176,6072753664.0,2026-06-19
MUNJALSHOW,MUNJALSHOW.NS,23.522852,0.8596626,0.03234,0.03323268117416161,,0.146,,-0.24240209492272202,-0.0081400005,0.01663,5146156544.0,2026-06-19
ELIN,ELIN.NS,22.793104,0.90627867,0.04143,0.09707000424534977,2.969,0.027,,-0.22955460064115682,-0.00162,0.01754,5257247232.0,2026-06-19
REPRO,REPRO.NS,,1.520883,-0.09101,0.08252272000730694,53.066,0.133,,-15.16504854368932,0.015269999,-0.06741,5317816832.0,2026-06-19
EFFWA,EFFWA.NS,25.201382,4.104813,,,,,,0.4464853357881564,,,5069229568.0,2026-06-19
SPECIALITY,SPECIALITY.NS,24.557522,1.5415382,,0.0996585776707198,42.426,0.072,0.0,0.004931938330048445,0.10503,0.045100003,5354157568.0,2026-06-19
CSLFINANCE,CSLFINANCE.NS,5.988263,0.82308906,0.14805001,0.13329316863263363,137.666,0.221,0.027,0.19443716215372708,0.76808,0.33503,5048440320.0,2026-06-19
SCHAND,SCHAND.NS,6.9670534,0.5020515,0.07168,0.12943728597959198,12.949,0.162,0.197,0.19519949634059966,0.42561,0.09507,5295767040.0,2026-06-19
INTLCONV,INTLCONV.NS,7.7448792,1.2502818,0.17397,0.08603944722543105,17.291,0.777,-0.694,-0.2543888343692073,0.18788,0.32084,5305303552.0,2026-06-19
RKSWAMY,RKSWAMY.NS,22.34475,1.8686041,0.08605,0.14467187492208064,16.248,0.204,0.295,0.18465504121070514,0.16816,0.06487,4940207616.0,2026-06-19
ORBTEXP,ORBTEXP.NS,17.724756,1.9039539,0.11231,0.14906196226437557,5.311,-0.029,-0.852,-0.16403246147378783,0.07248,0.14121,5770417664.0,2026-06-19
KRONOX,KRONOX.NS,20.229532,4.763877,0.26824,0.292527007810166,1.384,-0.0,0.267,0.086111438331959,0.33914003,0.27327,5591944192.0,2026-06-19
SCPL,SCPL.NS,26.26235,3.2021468,0.13274999,0.22650142828413447,31.759,0.602,0.725,0.15387354545893486,0.0998,0.05213,5024249856.0,2026-06-19
OMAXAUTO,OMAXAUTO.NS,13.02022,1.3899648,0.11191,0.21104731538072916,15.23,0.527,34.879,0.7191191144733483,0.14456001,0.07645,4832418304.0,2026-06-19
KAMATHOTEL,KAMATHOTEL.NS,13.452829,2.363601,0.12618,0.16289024303073024,70.111,0.248,-0.043,-0.17240180146916767,0.22062,0.09997,5044630016.0,2026-06-19
MANCREDIT,MANCREDIT.NS,29.984808,2.6541715,0.097679995,0.10687420848297813,192.098,0.594,0.991,0.171332149744406,0.79166,0.21897,4583634944.0,2026-06-19
UNIDT,UNIDT.NS,23.351065,1.5469184,0.069759995,0.11067345754517507,1.153,0.392,0.279,0.2625522455607912,0.14533,0.10474,4456536064.0,2026-06-19
DONEAR,DONEAR.NS,10.913772,1.7084099,0.1698,0.2794201243464673,154.25,-0.073,2.194,0.36287612299523975,0.01815,0.0476,4738759680.0,2026-06-19
MAZDA,MAZDA.NS,17.093817,1.5848527,0.1148,0.13419715837470236,,0.216,0.351,0.10679842119874629,0.13934,0.12972,4706675712.0,2026-06-19
SBGLP,SBGLP.NS,12.213953,4.3701115,0.41984,0.2854204874512846,75.186,1.747,1.012,2.4343019726171384,0.32152998,0.26506,4553915904.0,2026-06-19
BANSWRAS,BANSWRAS.NS,15.257958,0.81247115,,0.13379891458043705,89.715,0.003,0.382,0.4082253485527557,0.0717,0.01922,4758259712.0,2026-06-19
MANAKSTEEL,MANAKSTEEL.NS,11.623974,1.4223999,0.12974,0.22667760614045762,46.44,0.632,3.097,3.094278857002195,0.10505,0.03529,4639155200.0,2026-06-19
UGARSUGAR,UGARSUGAR.NS,32.768597,1.9077175,0.060539998,0.3354863091447894,285.835,-0.238,-0.104,1.8376873134557987,0.15557,0.0091699995,4460625408.0,2026-06-19
VINYLINDIA,VINYLINDIA.NS,28.39266,3.6018176,0.1284,0.16080604914933838,0.38,0.04,-0.362,-0.26108374384236455,0.0372,0.02528,4680547840.0,2026-06-19
VMARCIND,VMARCIND.NS,4.405168,2.3292985,,,,,,1.7719375528127554,,,4412819456.0,2026-06-19
ARIES,ARIES.NS,10.03943,1.2866261,0.13418001,0.19420158292073716,16.482,0.411,,0.25956123540684484,-0.046329997,0.05791,4304436224.0,2026-06-19
TAKE,TAKE.NS,101.724144,14.306499,0.16519,-0.061748824246646926,,,,-0.7104358502148558,-0.0152199995,0.20021999,4313637376.0,2026-06-19
CGRAPHICS,CGRAPHICS.NS,23.095856,3.6389241,,,,,,-0.0967741935483871,,,4330193920.0,2026-06-19
SHALPAINTS,SHALPAINTS.NS,,1.810097,-0.22944,-0.08465928417551684,65.594,-0.123,,0.19982752248367625,-0.01962,-0.11283,4532123136.0,2026-06-19
RAMAPHO,RAMAPHO.NS,8.560403,1.0659814,0.13282,0.19664178696040396,32.867,0.09,0.026,2.854398537477148,0.03701,0.059019998,4513538560.0,2026-06-19
GPECO,GPECO.NS,40.76836,5.3007374,,,,,,0.4149840957802624,,,4225256448.0,2026-06-19
KOTYARK,KOTYARK.NS,21.740559,2.2586405,0.118999995,0.2351348727016773,35.581,0.394,,0.2973522154720189,0.2502,0.05962,4082864896.0,2026-06-19
CYBERTECH,CYBERTECH.NS,15.291282,2.1864228,0.13231,0.08480176048818801,3.889,0.014,-0.263,-0.12894490515052542,0.07742,0.12831001,4641260032.0,2026-06-19
RBMINFRA,RBMINFRA.NS,17.88316,3.394785,,,,,,1.6562649288373308,,,4185891840.0,2026-06-19
RADIANTCMS,RADIANTCMS.NS,13.221854,1.5381949,0.10189,0.15959886334498322,70.51,-0.034,-0.354,-0.30627123747257945,0.05627,0.07511,4260846592.0,2026-06-19
ALBERTDAVD,ALBERTDAVD.NS,,1.0378983,-0.0038100001,0.01354115628683095,7.555,0.146,,-1.0868971210641365,0.00039,-0.00448,4064069888.0,2026-06-19
MIRZAINT,MIRZAINT.NS,,0.7721504,-0.00101,0.02922319653160348,3.65,-0.159,,0.8389299621874824,-0.13955,-0.0010800001,4582775296.0,2026-06-19
MAWANASUG,MAWANASUG.NS,11.582279,0.8191462,0.07297,0.19503538916036492,80.14,0.08,0.019,-0.6610308901480534,0.21350999,0.023599999,4295031808.0,2026-06-19
VRAJ,VRAJ.NS,12.609279,0.9765503,0.07743,0.11937886290412528,9.921,0.112,0.457,-0.2740490393993694,0.10542,0.05444,4034104064.0,2026-06-19
LIBERTSHOE,LIBERTSHOE.NS,39.271214,1.9351491,0.049039997,0.18300826054976432,71.141,0.13,-0.037,-0.1748960269002743,0.048260003,0.01512,4416597504.0,2026-06-19
FOODSIN,FOODSIN.NS,14.812665,0.71356845,0.05011,0.15656364907341178,76.257,-0.246,-0.117,-0.34570818848474394,0.11703,0.0319,4128061696.0,2026-06-19
TOLINS,TOLINS.NS,11.750831,1.2727906,0.104090005,0.1318484884429818,2.999,0.122,-0.117,-0.07747789669613774,0.13188,0.10909,4192282112.0,2026-06-19
ZTECH,ZTECH.NS,11.051033,2.172753,,,,,,0.8286588475267721,,,3910008320.0,2026-06-19
DENORA,DENORA.NS,49.81829,3.4908366,0.07259,0.16159833147453473,,0.07,,4.349046015712682,-0.12732,0.07445,4511808000.0,2026-06-19
ESFL,ESFL.NS,,2.6417558,,,,,,-1.3495243124388618,,,3868680448.0,2026-06-19
VERTOZ,VERTOZ.NS,142.48387,1.5396144,0.12476,0.17090024126276618,38.592,0.131,-0.967,0.002529951861706218,0.13212,0.08934,3764609024.0,2026-06-19
HARRMALAYA,HARRMALAYA.NS,13.405577,2.1801953,0.17509001,0.08615305141692219,62.145,0.076,0.765,0.9567693919772159,0.04558,0.05404,3904056064.0,2026-06-19
PAKKA,PAKKA.NS,60.39552,0.80610776,,0.05619355820220812,66.419,-0.089,-0.35,-0.08056401673230035,0.13428001,0.018960001,3857779456.0,2026-06-19
SYSTANGO,SYSTANGO.NS,11.661298,2.7447114,,,,,,0.34324578295991337,,,3717073920.0,2026-06-19
DBEIL,DBEIL.NS,1.1022327,0.09825694,0.09224,0.14299549865444874,39.766,0.053,0.292,-0.30128211905592617,0.105979994,0.07082,436928480.0,2026-06-19
VALIANTLAB,VALIANTLAB.NS,,1.2012515,-0.01199,0.01854696300011494,14.865,0.592,1.042,-0.48459930946756313,0.020510001,-0.0137600005,3690534144.0,2026-06-19
DREAMFOLKS,DREAMFOLKS.NS,32.939816,1.2063003,0.03748,0.008637551816338372,3.865,-0.832,,-0.8233505020709472,-0.43561,0.0175,3790150912.0,2026-06-19
MOLDTECH,MOLDTECH.NS,37.42614,2.9354486,0.08211,0.08710730970109831,4.004,0.857,,-0.1706142441525995,-0.00763,0.055549998,3794786304.0,2026-06-19
ATALREAL,ATALREAL.NS,30.868687,2.043737,0.079569995,0.111108128342565,14.083,0.378,8.929,0.8321808585701786,0.072230004,0.05407,3786269184.0,2026-06-19
TRANSWORLD,TRANSWORLD.NS,,0.5981934,,0.09273848933847767,44.768,0.197,,-3.6874328678839956,-0.1718,0.106429994,4029207040.0,2026-06-19
MEDICO,MEDICO.NS,26.962023,4.655738,0.19015,0.22474713142829988,25.444,0.375,0.365,0.29940950342805056,0.111770004,0.06355,3535118336.0,2026-06-19
GOACARBON,GOACARBON.NS,,2.277562,-0.24976,-0.165750749719652,99.272,0.521,,-1.1898730154406323,0.043109998,-0.06926,3840696576.0,2026-06-19
TRACXN,TRACXN.NS,,6.308206,-0.13334,-0.1102031683221621,,-0.031,,0.17329030500518644,-0.20231001,-0.09396,3229341696.0,2026-06-19
AUTOIND,AUTOIND.NS,9.208382,1.8213216,0.21987,0.22994886778670562,164.641,0.484,3.653,1.1641371557054525,0.07732,0.046719998,3589193984.0,2026-06-19
VPRPL,VPRPL.NS,,0.2595528,-0.21304001,-0.11759211506503925,103.111,-0.749,,-3.561881357089221,-1.28908,-0.17636,3938191872.0,2026-06-19
COASTCORP,COASTCORP.NS,13.135678,1.2324666,0.09761,0.14461111448916833,169.519,1.067,,4.948076579792931,0.037219997,0.027460001,3501569536.0,2026-06-19
HPAL,HPAL.NS,47.89474,1.7693094,0.03751,0.06921623739141153,2.255,-0.141,,-0.6175645157753952,-0.090270005,0.02799,3344240640.0,2026-06-19
RUCHIRA,RUCHIRA.NS,7.472616,0.6670852,0.09184,0.12620328880119253,37.048,0.122,-0.483,-0.34434727329978554,0.08006,0.06804,3298467584.0,2026-06-19
MUTHOOTCAP,MUTHOOTCAP.NS,29.602356,0.4931148,0.01682,,482.095,-0.005,-0.163,-0.7557535085034757,0.13509,0.04876,3305954048.0,2026-06-19
ANLON,ANLON.NS,34.028244,4.3551984,,,,,,0.4366256419337701,,,3165232384.0,2026-06-19
SPENCERS,SPENCERS.NS,,-0.42407155,,-0.0577526146155006,,0.059,,-0.012055010040091362,-0.06911,-0.13852,3331344384.0,2026-06-19
AARTISURF,AARTISURF.NS,26.589972,1.3365532,0.05169,0.14794539614493926,42.536,0.268,-0.57,-0.1514366057739245,0.034140002,0.014359999,3277222656.0,2026-06-19
RPPINFRA,RPPINFRA.NS,42.65333,0.5711276,0.013990001,0.02783267153015052,19.714,0.299,,-0.8858937050084239,-0.06716,0.0049799997,3172507136.0,2026-06-19
BAHETI,BAHETI.NS,16.340622,3.149292,,,,,,1.501083212976336,,,2944662528.0,2026-06-19
UNIVASTU,UNIVASTU.NS,30.575342,3.680132,0.25991,0.3803392418954139,30.028,1.116,1.619,0.4692491228070175,0.12519,0.09578,3212898560.0,2026-06-19
DYNPRO,DYNPRO.NS,14.551403,1.1860869,0.084910005,0.198816358124818,29.637,0.108,0.492,0.3280238659670245,0.10394,0.052670002,2902649856.0,2026-06-19
VETO,VETO.NS,10.047945,0.87203765,0.08818,0.13373137161905474,7.386,0.557,0.178,0.13532441713356227,0.08901,0.06498,2523747584.0,2026-06-19
UFO,UFO.NS,11.481308,0.88301885,0.079959996,0.18029877569358643,28.755,0.435,,1.6056485355648535,0.057979997,0.051220004,2861035520.0,2026-06-19
